id,name,host_id,host_name,neighbourhood,room_type,latitude,longitude,price,minimum_nights,availability_365,calculated_host_listings_count,number_of_reviews,number_of_reviews_ltm,reviews_per_month,last_review,host_response_rate,review_scores_rating,area_category,covid_period
26121530,The Orientale | Double bed | Foody | 500m MRT,196132720,The Orientale,Pom Prap Sattru Phai,Hotel room,13.73955,100.51432,1467,1,352,4,76,0,1.38,2021-09-04,100.0,4.73,Inner City,During COVID
26121895,The Orientale | Studio room | Foody | 500m MRT,196132720,The Orientale,Samphanthawong,Hotel room,13.73815,100.51386,2052,1,340,4,24,0,0.44,2020-01-10,100.0,4.78,Inner City,Pre-COVID
26140474,COZY Room❤BTS Bangna❤BITEC❤Rod Fai Market/k,189277592,Kanok,Bang Na,Entire home/apt,13.67192,100.60641,1444,2,89,1,1,0,0.02,2018-12-12,0.0,0.0,Middle City,Pre-COVID
25605727,"Next to MRTpurpleLine Wongsawang, Relaxing Condo",15838378,Charnwet,Bang Sue,Private room,13.82982,100.52612,950,30,266,2,8,0,0.15,2020-04-30,100.0,4.88,Inner City,During COVID
25630119,Cosy​ comfy Condo great for 1-6-month working trip,193107295,Sasivimon,Lak Si,Private room,13.8567,100.54847,1000,30,210,1,13,1,0.24,2022-04-10,0.0,5.0,Middle City,Recovery Period
26582753,Nice big apartment city center 3 minutes to BTS,105353950,Vina,Bang Rak,Entire home/apt,13.72386,100.52884,4000,3,299,6,33,11,0.61,2022-12-10,100.0,4.84,Inner City,Recovery Period
26582841,"Spacious Room for 2-4 persons, 2min to MRT",21970931,Nui,Bang Sue,Entire home/apt,13.82887,100.52606,1457,15,120,22,63,16,1.18,2022-12-12,100.0,4.92,Inner City,Recovery Period
26608873,Family Room #3 : 2 bed / 2 bath,180473956,Abe,Khlong Toei,Private room,13.72134,100.58035,1038,2,316,8,78,15,1.44,2022-12-20,100.0,4.76,Inner City,Recovery Period
25633054,ลีลาวดีรีโซเทล,193119425,Leelawadee,Bang Khen,Private room,13.87097,100.62396,950,1,364,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
25642629,Iris Avenue(ลาดกระบัง-สุวรรณภูมิ)1.5ลบ เฟอร์ฯครบ พร้อมอยู่,192597790,Supawan,Lat Krabang,Private room,13.72062,100.71944,799,1,363,2,1,0,0.02,2018-06-06,0.0,1.0,Outer City,Pre-COVID
26142174,save budget/ best location in Bangplad Bangkok,196516509,Siree,Bang Phlat,Entire home/apt,13.78691,100.49112,1732,7,180,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
26156983,3 bedroom 175m2 apartment near Emporium,171082741,Wiset,Vadhana,Entire home/apt,13.74133,100.56773,8999,2,87,22,2,0,0.04,2019-04-15,0.0,0.0,Middle City,Pre-COVID
26611808,Family Room #6: 2 bed / 1.5 bath,180473956,Abe,Khlong Toei,Private room,13.72154,100.57928,1019,2,332,8,55,10,1.03,2022-12-07,100.0,4.73,Inner City,Recovery Period
25646292,Baan Manusarn,193160067,Baanmanusarn,Dusit,Private room,13.77194,100.50197,1600,1,365,2,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
26612016,1 Private room in downtown near Bangkok Hospital,46987508,Chompu,Huai Khwang,Private room,13.74455,100.58334,1200,2,317,1,38,8,0.74,2022-12-19,100.0,4.92,Inner City,Recovery Period
25646370,Kim Olive Apartment,166620289,Kim,Phra Khanong,Private room,13.69082,100.6069,1316,1,179,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
25647011,Pool View Cozy Living Rich Park @ Bangson MRT,33648272,Jeenie,Bang Sue,Entire home/apt,13.82332,100.53261,1200,14,364,22,43,0,0.78,2020-09-06,100.0,4.35,Inner City,During COVID
26163651,Modern & Cozy Condo for ALL - WIFI available(中文可用),53849895,Philip,Bang Sue,Entire home/apt,13.82869,100.52903,1004,2,0,1,1,0,0.02,2018-12-11,0.0,0.0,Inner City,Pre-COVID
26170992,Yaksa Private - Triple Room (Bunk Bed),30908537,Yaksa Private,Ratchathewi,Hotel room,13.7548,100.53496,1400,1,207,1,1,0,0.02,2018-10-28,0.0,0.0,Inner City,Pre-COVID
26612092,Hostel / Kids Room #5A: 2 Single bed / 1 bath,180473956,Abe,Khlong Toei,Private room,13.72023,100.57998,479,3,337,8,5,0,0.1,2020-03-23,100.0,4.79,Inner City,During COVID
26612555,Quadruple Room (No Window) with shared Bathroom,71088787,Napassakorn,Parthum Wan,Hotel room,13.739,100.53575,1800,1,365,8,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
26620265,Quadruple room   female only ( No window),71088787,Napassakorn,Parthum Wan,Private room,13.74552,100.52369,2000,1,180,8,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
26622144,Private one bunk bed and Double bed for 4 peoples,71088787,Napassakorn,Parthum Wan,Hotel room,13.74517,100.524,2200,1,364,8,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
26171773,10-15 mins ride to Thong Lor/Ekkamai,44305808,Lek Boonsiri,Vadhana,Hotel room,13.73238,100.59837,1063,2,365,41,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
25650089,24 hrsStreet food15 mins to jj market and skytrain,76281230,Panlert,Lat Phrao,Private room,13.8251,100.59002,519,1,0,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
26626298,Prince Charming private Room,164667801,Boom,Khan Na Yao,Private room,13.84536,100.67521,3654,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
25652294,Cosy 1bedroom 200m from MRT Ratchada,25969793,Ciline,Din Daeng,Entire home/apt,13.79886,100.57454,750,30,36,1,4,4,0.36,2022-11-08,0.0,0.0,Inner City,Recovery Period
25653209,Vegan/Vegetarian Bed&Breakfast in Old BKK_BLUE3,193189074,Tapatt,Bangkok Noi,Private room,13.76556,100.47445,2271,1,363,5,86,7,1.76,2022-12-26,100.0,4.99,Inner City,Recovery Period
25657110,baan Manusarn Thewet,193160067,Baanmanusarn,Dusit,Private room,13.77201,100.50109,3000,2,365,2,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
26175924,Craftsman Bangkok Studio SK 01,196741252,Piyanit,Phaya Thai,Private room,13.78847,100.54547,2114,1,0,9,11,0,0.21,2019-01-01,0.0,4.91,Middle City,Pre-COVID
26194579,"Nearly Suvanaphumi airport, department store, BTS",47252892,Aor,Pra Wet,Private room,13.66764,100.67403,2000,1,179,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
26203294,Brand New Luxury 2 Bedroom Condo. Great Location!,52266189,Mal,Suanluang,Entire home/apt,13.73882,100.64139,1200,28,346,2,6,1,0.11,2022-11-12,100.0,4.91,Middle City,Recovery Period
26234696,The Prima Residence # SUPERIOR ROOM,126528166,The Prima,Don Mueang,Private room,13.91187,100.59379,1150,1,0,4,4,0,0.08,2019-03-31,0.0,4.75,Middle City,Pre-COVID
26234905,The Prima Residence # DELUXE ROOM,126528166,The Prima,Don Mueang,Private room,13.9141,100.59366,1100,1,0,4,2,0,0.04,2019-01-04,0.0,4.5,Middle City,Pre-COVID
26238451,Vegan/Vegetarian Bed&Breakfast in Old BKK_ORANGE3,193189074,Tapatt,Bangkok Noi,Private room,13.76613,100.47269,2457,1,365,5,4,0,0.08,2020-02-29,100.0,5.0,Inner City,Pre-COVID
26627056,"4 min walk BTS Thonglo private&cozy house,2pax",198786483,Pana,Khlong Toei,Private room,13.72352,100.57496,2700,2,179,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
26241941,Riverview 1bdr condo with river view near bts pier,57035485,Wilson,Bang Na,Entire home/apt,13.67462,100.60331,1000,135,173,2,1,1,0.13,2022-05-05,100.0,5.0,Middle City,Recovery Period
25660661,Storey1-Khao san 10mins Good river trip,69640446,Chanyika & Tang Mo,Bang Phlat,Private room,13.77288,100.49429,600,2,346,3,73,9,1.33,2022-12-14,100.0,4.77,Inner City,Recovery Period
25662758,i condo Sumkumvit 105,181392489,Kaa,Bang Na,Private room,13.67483,100.63795,13000,30,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
25682371,ริมวิภา RimVibha,189261605,Pichai,Lak Si,Private room,13.8598,100.56798,695,5,175,1,20,6,0.39,2022-11-30,0.0,0.0,Middle City,Recovery Period
25693771,Studio room in Sukhumvit near BTS Skytrain.,46129927,Chanan,Phra Khanong,Private room,13.69937,100.5993,1000,365,365,3,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
26645455,2-bedroom Condo near Thailand Cultural Center MRT,19265321,Veerawan,Huai Khwang,Entire home/apt,13.76711,100.58137,1600,14,271,1,8,5,0.16,2022-10-31,0.0,4.93,Inner City,Recovery Period
26251682,Elio Condominium near Sukhumvit Onnut,66095049,Michael,Phra Khanong,Entire home/apt,13.68707,100.59963,337,60,96,1,0,0,0.0,1970-01-01,100.0,4.0,Middle City,Pre-COVID
26671616,ASSEMBLY HOSTEL - ROOM1),53512783,Win,Bang Kho laen,Private room,13.70601,100.51025,890,1,365,3,17,0,0.32,2019-12-07,0.0,4.88,Inner City,Pre-COVID
25696035,3 persons stay near BTS Skytrain in Sukhumvit,46129927,Chanan,Phra Khanong,Private room,13.70105,100.60022,1800,365,365,3,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
26679055,Unio jarun 3,49484850,Taweesuk,Bangkok Yai,Private room,13.73256,100.46767,990,2,90,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
26260328,The Onion Hostel at Flower Market (mixed dorm),122574334,The Onion,Phra Nakhon,Shared room,13.74197,100.49669,495,1,365,3,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
26261513,"25% Off 2 Beds Bangkok City Luxury Choice, Kitchen",19266319,Alex,Khlong Toei,Entire home/apt,13.71206,100.59248,1365,28,91,36,11,0,0.2,2021-07-15,100.0,4.83,Inner City,During COVID
26681365,"Private Condo, Bangkok Thailand",170165143,Isira,Din Daeng,Private room,13.79807,100.57301,866,1,241,1,14,0,0.26,2020-09-19,100.0,5.0,Inner City,During COVID
26262470,"Gorgeous Room for 2-4 persons, 2min to MRT",21970931,Nui,Bang Sue,Entire home/apt,13.82921,100.52711,900,20,107,22,49,9,0.89,2022-12-14,100.0,4.93,Inner City,Recovery Period
25699658,Da+ studio No. 4  ( Near Sukhumvit/Asok/Thongloh ),193380969,Norawee,Khlong Toei,Private room,13.72653,100.56486,2057,1,148,3,138,34,2.5,2022-12-22,100.0,4.93,Inner City,Recovery Period
26691694,12 Bed Mixed Dorm near Khaosan Road,154517750,Waewwan,Phra Nakhon,Shared room,13.75883,100.49602,364,1,361,6,20,12,0.37,2022-11-06,90.0,4.8,Inner City,Recovery Period
26695121,Peaceful House in Local Neighborhood,78092094,Genie,Bangkok Noi,Entire home/apt,13.75127,100.47127,600,1,51,4,20,1,0.41,2022-06-06,74.0,4.97,Inner City,Recovery Period
26695979,Clean Cozy Condo BTS bangna Bitec 22T-舒适开间环楼泳池邦纳站,167462792,Nana,Bang Na,Entire home/apt,13.67378,100.60313,788,28,177,1,34,2,0.63,2022-10-31,0.0,0.0,Middle City,Recovery Period
25715921,Studio Deluxe walking distance to BTS Phromphong,100622801,Oakwood Residence,Khlong Toei,Private room,13.72709,100.56815,4263,1,349,5,1,0,0.02,2019-05-04,50.0,4.0,Inner City,Pre-COVID
25751259,"限时特价！步行可达EK,碧亚威试管医院全新高品质高景观 2卧2卫2BR 131",119203329,Leona,Huai Khwang,Entire home/apt,13.75428,100.57665,1580,3,0,20,83,0,1.5,2020-01-28,100.0,4.73,Inner City,Pre-COVID
25757231,Stylish room near sky train/ airport/Pattaya,193560086,Ta,Bang Na,Entire home/apt,13.67868,100.60345,1939,30,263,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
26264275,"Fabulous Room, 2min to MRT, near Chatuchak",21970931,Nui,Bang Sue,Entire home/apt,13.82921,100.52711,850,20,123,22,60,16,1.1,2022-11-04,100.0,4.83,Inner City,Recovery Period
26267121,"2 x2 BR , right in the city with pool & gym. Walking distance to the main shopping & train station.",19359660,Laila,Vadhana,Entire home/apt,13.7433,100.5667,2500,7,177,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
26267162,Private Room 2 (ON THE BED HOSTEL),70533182,Onthebed,Vadhana,Hotel room,13.74476,100.55158,800,1,364,5,7,0,0.13,2020-01-04,83.0,3.67,Middle City,Pre-COVID
26267705,infinity pool n skygym 1min Sukhumvit MRT 1bdr T21,57035485,Wilson,Vadhana,Entire home/apt,13.74008,100.56131,1755,198,89,2,1,1,0.17,2022-07-04,100.0,5.0,Middle City,Recovery Period
26704724,★Great Location & Price ★ 2B/2B /BTS/Mall/ ❤ City,95548084,Mod Apiluk,Parthum Wan,Entire home/apt,13.74468,100.54854,4843,1,149,25,70,1,1.29,2022-07-12,0.0,0.0,Inner City,Recovery Period
26722913,ฺBangkok Sanookdee (home),187263616,Noparat,Khlong San,Hotel room,13.72197,100.50283,2911,1,339,5,25,5,0.47,2022-11-26,100.0,4.82,Inner City,Recovery Period
26724506,Cozy Atmosphere Ideal for a Family of Four,181947688,Parawadee,Ratchathewi,Hotel room,13.76216,100.54192,1790,1,354,3,0,0,0.0,1970-01-01,50.0,0.0,Inner City,Pre-COVID
26270440,"Are you looking for a room in Bangkok? Artemis Sukhumvit 77 Condo has got you covered! From stunning views of Bangkok to the cozy.  Artemis’s location is also ideal for travel and work, as it is just a few paces away from the Big C supermarket and BTS",77109496,Wenjia,Suanluang,Entire home/apt,13.71028,100.62225,1500,120,364,3,1,0,0.02,2018-12-22,0.0,5.0,Middle City,Pre-COVID
25757344,The best location of middle Sukhumvit,193573729,Tony,Vadhana,Entire home/apt,13.73458,100.58186,1732,1,180,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
26740109,IrisAvenue(Suvarnabhumi airport),192597790,Supawan,Lat Krabang,Private room,13.72126,100.71927,799,1,358,2,0,0,0.0,1970-01-01,0.0,0.0,Outer City,Pre-COVID
25761910,Lovely private room @ Bangna station~,2092204,Jirat-Orn,Bang Na,Entire home/apt,13.66498,100.60504,2000,21,362,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
26756878,Sweet room,158785901,Alec,Phasi Charoen,Private room,13.73646,100.43032,1500,1,179,3,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
25783312,Lumpini Ville On Nut 46 (ลุมพินี วิลล์ อ่อนนุช 46),164928716,Arpaporn,Suanluang,Entire home/apt,13.71083,100.63344,2000,28,365,3,1,0,0.02,2018-09-05,0.0,5.0,Middle City,Pre-COVID
25787896,ปรีดีเพลซ คอนโด ซอยพัฒนาการ30 ถนนพัฒนาการ,193806562,Kittipong,Suanluang,Private room,13.72672,100.62253,700,1,180,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
25790154,"Exceptional location in ❤ of BKK | BathTub, 3- 6px",95548084,Mod Apiluk,Parthum Wan,Entire home/apt,13.7438,100.54967,3286,1,177,25,59,3,1.07,2022-07-13,100.0,4.69,Inner City,Recovery Period
25792330,温馨暹罗,191695915,นราธิป  Narathip,Phasi Charoen,Entire home/apt,13.71311,100.42723,1212,2,363,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
25813610,Brand new condominium 3 minute walk to BTS station,38969583,Pornrat,Bang Na,Entire home/apt,13.66682,100.60359,1399,1,157,1,24,11,0.44,2022-12-05,0.0,0.0,Middle City,Recovery Period
26281143,Lpn R1 -Sukhumvit 77,187079261,Amelia,Suanluang,Private room,13.71208,100.60615,970,25,180,3,2,0,0.04,2019-01-03,0.0,0.0,Middle City,Pre-COVID
26281571,SUKHUMVIT 62/1 Near Bangchak BTS_CHATEAU IN TOWN,197587968,Kawin,Phra Khanong,Entire home/apt,13.69156,100.60667,700,5,301,1,7,6,0.15,2022-11-27,100.0,4.7,Middle City,Recovery Period
26285652,"Heart of Japanese town, Central of Bangkok",15678794,Warach,Vadhana,Entire home/apt,13.72671,100.57622,3200,30,89,1,0,0,0.0,1970-01-01,0.0,5.0,Middle City,Pre-COVID
26758468,"Studio,5min walk MRT Sukhumvit,WiFi,Terminal21",24021888,Maitria Hotel Sukhumvit 18,Khlong Toei,Hotel room,13.73214,100.56205,4871,1,364,12,2,0,0.04,2019-09-24,0.0,0.0,Inner City,Pre-COVID
26758635,New Apartment in Bangkok,201219598,Natee,Phra Nakhon,Entire home/apt,13.75566,100.50063,2909,1,90,1,1,0,0.03,2020-02-25,0.0,5.0,Inner City,Pre-COVID
26761753,Hyde S11 High FL · Stylish 1BR Suite (BTS Nana),24958189,Stephen,Vadhana,Entire home/apt,13.743848,100.556435,2000,2,60,1,110,35,2.07,2022-11-16,100.0,4.88,Middle City,Recovery Period
26285883,"Renovate room near Chatuchak Market, Sunday Market",21466119,Siriwat,Chatu Chak,Private room,13.80639,100.56528,4500,1,83,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
26294183,รุ่งกิจคอนโดมิเนียม,197697446,Thanakorn,Saphan Sung,Private room,13.77239,100.66758,350,1,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
26304795,Big APT near Khaosan/Grand Palace (up to 4per.) #1,59874191,Angela,Pom Prap Sattru Phai,Entire home/apt,13.75784,100.5079,1056,1,327,10,213,48,3.89,2022-12-11,100.0,4.57,Inner City,Recovery Period
25820143,Large studio 1BR Mid Town Sukhumvit31 @Sif #02,194027349,Kasom,Khlong Toei,Private room,13.73359,100.56541,1456,2,0,2,78,11,1.41,2022-12-14,100.0,4.87,Inner City,Recovery Period
26779564,曼谷市内公寓 Condo Onnut BTS 小区成熟方面 周边超市按摩菜市场餐厅酒吧商场 出行方便,45672994,Nash,Vadhana,Entire home/apt,13.71423,100.60127,936,28,207,1,4,3,0.27,2022-12-15,100.0,5.0,Middle City,Recovery Period
26786113,Family Room #4: 2 bed / 2 bath,180473956,Abe,Khlong Toei,Private room,13.72179,100.57951,899,2,338,8,17,3,0.33,2022-12-18,100.0,4.58,Inner City,Recovery Period
25823572,"1 min.to BTS Station, 10 mins. walk to Chatuchak.",30352838,Tossaporn,Phaya Thai,Private room,13.79464,100.54929,793,1,364,7,4,1,0.08,2022-06-12,0.0,0.0,Middle City,Recovery Period
26786704,"Cozy Studio Room Near Bts Bangna, Bitec Bangna",69527641,Maggy,Bang Na,Private room,13.6762,100.60406,599,30,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
25824728,★4BR |100m BTS | 12px I 4-10bed | Mall | Sukhumvit,95548084,Mod Apiluk,Vadhana,Entire home/apt,13.74333,100.55074,6771,1,160,25,74,9,1.34,2022-12-13,100.0,4.45,Middle City,Recovery Period
25825618,★Great Location & Price ★ 2BR/6px/BTS/Mall/ ❤ City,95548084,Mod Apiluk,Parthum Wan,Entire home/apt,13.74277,100.55068,4843,1,170,25,76,3,1.38,2022-10-25,100.0,4.52,Inner City,Recovery Period
26786889,"GrandDeluxe Studio45sqm, Sathorn, FreeWiFi,nearBRT",8717079,Kriengsak,Yan na wa,Hotel room,13.70199,100.53661,7743,1,355,8,1,1,0.41,2022-10-16,100.0,3.0,Inner City,Recovery Period
26787914,Condo One - Ladproaw18,154540578,Direk,Chatu Chak,Private room,13.80571,100.57077,1500,30,365,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
25826933,The Half Moon No.1 - WiFi+MRT(near Chatuchak),62029943,Alilada,Bang Sue,Entire home/apt,13.82005,100.5323,1500,30,362,2,130,0,2.38,2020-03-19,0.0,4.56,Inner City,During COVID
26789349,6 Ppl ~ Large Family Room #7: 3 bed / 3 bath,180473956,Abe,Khlong Toei,Private room,13.7221,100.57937,1699,2,342,8,5,3,0.1,2022-12-03,100.0,4.29,Inner City,Recovery Period
26795277,"BestLocation2MinsWalktoBTSRACHATHIWI,OneStoptoSiam",103289271,Felix,Ratchathewi,Private room,13.75199,100.52962,860,1,364,5,12,1,0.22,2022-11-20,0.0,0.0,Inner City,Recovery Period
25835073,2-bedroom 95m2 apartment near Emporium,171082741,Wiset,Vadhana,Entire home/apt,13.74319,100.56896,1900,2,86,22,9,0,0.16,2019-04-14,100.0,4.33,Middle City,Pre-COVID
25845079,Da+ studio No. 3 ( Near Sukhumvit/Asok/Thongloh ),193380969,Norawee,Khlong Toei,Private room,13.72447,100.56359,2014,1,141,3,91,39,1.66,2022-12-21,100.0,4.89,Inner City,Recovery Period
25845551,Da+ studio No. 2 ( Near Sukhumvit/Asok/Thongloh ),193380969,Norawee,Khlong Toei,Private room,13.72596,100.56366,1864,1,68,3,55,17,1.04,2022-12-27,100.0,4.91,Inner City,Recovery Period
25849355,At City Condominium,28434160,Usa,Phra Khanong,Entire home/apt,13.68443,100.61563,500,30,358,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
25850173,ฺคอนโดเพชรเกษม,6281200,Joy,Phasi Charoen,Private room,13.71498,100.44361,790,15,365,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
26306768,Wonderful apartment in center of town,89226350,Kaijaerice,Ratchathewi,Entire home/apt,13.7506,100.55078,2500,3,91,1,1,0,0.02,2019-04-14,0.0,5.0,Inner City,Pre-COVID
26797418,Artistic and Quirky Home with a Copper Bathtub,218562,Jesse,Vadhana,Entire home/apt,13.74114,100.58054,9286,1,326,2,40,6,0.74,2022-10-16,100.0,4.86,Middle City,Recovery Period
26337247,Loft 1 BR for 5 ★ Siam/Pratunam ★ 3 mins to BTS,692474,Aim,Ratchathewi,Entire home/apt,13.75306,100.53462,1219,2,307,4,165,26,3.03,2022-12-24,100.0,4.9,Inner City,Recovery Period
26341205,3 BR Loft House ★ Siam/Pratunam ★ 3 mins to BTS,692474,Aim,Ratchathewi,Entire home/apt,13.75274,100.53275,3629,2,330,4,189,49,3.48,2022-12-27,100.0,4.86,Inner City,Recovery Period
25853380,Town house big rooftop chaduchak night market,132280222,Xiaoyu,Chatu Chak,Entire home/apt,13.82446,100.56883,2951,2,90,1,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
25874640,近火车夜市大卧室大客厅大床1BR免税店 RCA628,119203329,Leona,Huai Khwang,Entire home/apt,13.7536,100.57467,900,15,8,20,40,1,0.77,2022-11-26,100.0,4.89,Inner City,Recovery Period
25874672,抖音火车夜市附近 全新高品质1BR 免税店 Show DC 顶级夜店街527,119203329,Leona,Huai Khwang,Entire home/apt,13.75533,100.57475,900,3,4,20,88,3,1.6,2022-08-10,100.0,4.84,Inner City,Recovery Period
26821753,PK Place,7886625,Paksinee,Phaya Thai,Entire home/apt,13.78806,100.55711,872,1,75,1,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
26849371,Superior Family Room for 4: Timberhostel,201835424,Chuangchan,Ratchathewi,Hotel room,13.75236,100.52836,1550,1,353,3,9,0,0.17,2019-10-03,100.0,4.78,Inner City,Pre-COVID
26341847,Nice spacious 3 bedrooms city center near skytrain,105353950,Vina,Bang Rak,Entire home/apt,13.72598,100.53141,4000,1,340,6,40,1,0.73,2022-11-14,100.0,4.68,Inner City,Recovery Period
26856669,Waterfront Condo,50965084,Ruthai,Bang Sue,Entire home/apt,13.81217,100.52244,700,180,365,2,0,0,0.0,1970-01-01,0.0,0.0,Inner City,Pre-COVID
26345637,Budget  Friendly 2# - NaNa BTS 5mins,51715335,Live&Stay,Vadhana,Entire home/apt,13.74302,100.55753,2325,1,356,11,87,6,1.6,2022-11-30,100.0,4.74,Middle City,Recovery Period
26370136,Room 506,44305808,Lek Boonsiri,Vadhana,Hotel room,13.73251,100.59794,986,1,179,41,0,0,0.0,1970-01-01,0.0,0.0,Middle City,Pre-COVID
25876484,"Silom, Bangkok,AIA Tower,Sathorn,BTS surasak ICON",194423972,Sumphun,Bang Rak,Entire home/apt,13.72003,100.52379,834,5,205,1,12,1,0.26,2022-11-15,100.0,4.9,Inner City,Recovery Period
